,Unnamed: 0,term,QID,wd_bow,spacy_cs,check
667,3643,moors,Q7070677,"['nuwaubian', 'nation', 'religious', 'organization', 'hate', 'group', 'nuwaubian', 'movement', 'united', 'nuwaubian', 'nation', 'moor', 'ansaru', 'allah', 'community', 'holy', 'tabernacle', 'ministry', 'yamassee', 'native', 'american', 'moor', 'creek', 'nation', 'nuwaubian', 'nation', 'moor', 'u', 'religious', 'group', 'founded', 'dwight', 'york']",0.795,
668,3442,moors,Q23660880,"['moor', 'christian', 'abanilla', 'festival', 'regional', 'tourist', 'interest', 'region', 'murcia']",0.787,
669,3464,moors,Q2636673,"['aljama', 'alhama', 'alfama', 'city', 'exclusively', 'occupied', 'moor', 'jew', 'neighborhood', 'christian', 'city', 'occupied', 'ethnic', 'group', 'middle', 'age']",0.7829999999999999,
670,3317,moors,Q102276979,"['exhausted', 'medieval', 'use', 'moor', 'mire', 'common', 'eastern', 'netherlands', 'academic', 'chapter', 'chapter', 'published']",0.7759999999999999,
671,3598,moors,Q5650710,"['moor', 'christian', 'alcoy', 'party', 'popular', 'festival', 'take', 'place', 'city', 'alcoy', 'alicante', 'valencian', 'community']",0.769,
672,3371,moors,Q113496477,"['moorish', 'sovereign', 'citizen', 'anti', 'government', 'group', 'moorish', 'sovereign', 'moor', 'collection', 'independent', 'organization', 'lone', 'individual', 'emerged', 'early', 'offshoot', 'antigovernment', 'sovereign', 'citizen', 'movement']",0.767,
673,59058,mulatto,Q191923,"['historical', 'race', 'concept', 'human', 'mulattress', 'mulato', 'mulatta', 'mulata', 'racial', 'classification']",0.9390000000000001,
674,59067,mulatto,Q5193390,"['cultural', 'highly', 'educated', 'black', 'person', 'according', 'trey', 'elli']",0.8240000000000001,
675,59052,mulatto,Q115997244,"['dismantling', 'tragic', 'interrogating', 'racial', 'authenticity', 'genre', 'black', 'motherhood', 'african', 'american', 'fiction', 'doctor', 'philosophy', 'thesis', 'doctoral', 'thesis', 'gyasi', 'byng', 'francisco', 'university', 'rochester']",0.7979999999999999,
676,59074,mulatto,Q64277831,"['register', 'black', 'communicant', 'showing', 'status', 'black', 'free', 'unfree', 'name', 'owner', 'case', 'unfree', 'naid', 'collection', 'series', 'national', 'archive', 'record', 'holding']",0.778,
677,59078,mulatto,Q7832650,"['tragic', 'stock', 'character', 'stereotypical', 'fictional', 'character', 'century', 'american', 'literature']",0.748,
678,59050,mulatto,Q115534652,"['ohio', 'black', 'code', 'ohio', 'black', 'code', 'ohio', 'black', 'code', 'section', 'enacted', 'general', 'assembly', 'state', 'ohio', 'first', 'day', 'june', 'black', 'person', 'shall', 'permitted', 'settle', 'reside', 'state', 'unless', 'shall']",0.691,
679,59054,mulatto,Q15259470,"['people', 'descent', 'wikimedia', 'category', 'wikimedia', 'category']",0.645,
680,59065,mulatto,Q50820743,"['study', 'woman', 'painting', 'painting', 'french', 'school']",0.642,
681,59082,mulatto,Q97487645,"['solitude', 'comic', 'version', 'edition', 'translation', 'solitude', 'solitude', 'french', 'edition', 'pedagogical', 'comic', 'uprising', 'slavery', 'unesco']",0.637,
682,59084,mulatto,Q97495711,"['solitude', 'comic', 'version', 'edition', 'translation', 'pedagogical', 'comic', 'uprising', 'slavery', 'unesco']",0.627,
683,59040,mulattoes,Q55787194,"['church', 'lady', 'protection', 'mulatto', 'church', 'building', 'church', 'building', 'são', 'cristóvão', 'brazil']",0.507,
684,59037,mulattos,Q16201620,"['mulatto', 'haiti', 'ethnic', 'minority']",0.701,
685,145622,métis,Q24890406,"['canadian', 'council', 'organization', 'collection', 'council', 'within', 'canada', 'concerned', 'betterment', 'people']",0.7440000000000001,
686,145599,métis,Q13315,"['michif', 'mitchif', 'language', 'métchif', 'language', 'french', 'cree', 'language', 'michif', 'cree', 'language', 'métif', 'language', 'mechif', 'language', 'michif', 'language', 'metchif', 'language', 'metif', 'language', 'mixed', 'language', 'based', 'cree', 'french', 'spoken', 'people', 'north', 'america']",0.7120000000000001,True
687,145705,métis,Q7123346,"['paddle', 'prairie', 'settlement', 'designated', 'place', 'canada', 'human', 'settlement', 'settlement', 'alberta', 'canada']",0.703,True
688,145719,métis,Q8340290,"['people', 'descent', 'wikimedia', 'category', 'wikimedia', 'category']",0.6920000000000001,
689,145717,métis,Q8247324,"['people', 'descent', 'wikimedia', 'category', 'wikimedia', 'category']",0.6920000000000001,True
690,145535,métis,Q108195817,"['modern', 'woman', 'organization']",0.688,
691,145641,métis,Q43901330,"['tenille', 'campbell', 'dene', 'artist', 'english', 'river', 'first', 'nation']",0.6679999999999999,True
692,145596,métis,Q115037366,"['dansi', 'vancouver', 'based', 'traditional', 'contemporary', 'dance', 'company']",0.667,
693,145533,métis,Q108172077,"['canada', 'book', 'book', 'describes', 'method', 'used', 'government', 'canada', 'avoid', 'fulfilling', 'agreement', 'people', 'stipulated', 'manitoba', 'act']",0.657,
694,145696,métis,Q6950145,"['political', 'organization', 'government', 'represents', 'citizen', 'saskatchewan']",0.65,
695,55360,negro,Q111047765,"['american', 'historical', 'society', 'learned', 'society', 'organization', 'anhs', 'society', 'focused', 'collecting', 'historical', 'material', 'related', 'african', 'american', 'history']",0.88,
696,55587,negro,Q114217628,"['culture', 'african', 'american', 'culture', 'historical', 'term', 'afroamerican', 'emancipation']",0.873,
697,55264,negro,Q42194475,"['portrait', 'outstanding', 'american', 'citizen', 'origin', 'creative', 'work', 'travelling', 'exhibition', 'portrait', 'outstanding', 'american', 'origin', 'exhibition', 'painting', 'laura', 'wheeler', 'waring', 'betsy', 'graf', 'reyneau']",0.862,
698,55611,negro,Q23022954,"['black', 'study', 'life', 'northern', 'city', 'literary', 'work', 'black', 'metropolis', 'anthropological', 'sociological', 'study', 'african', 'american', 'urban', 'experience', 'first', 'half', 'century']",0.8490000000000001,
699,56147,negro,Q115519368,"['cavalcade', 'american', 'group', 'work', 'african', 'american', 'book', 'artwork', 'created']",0.835,
700,55340,negro,Q106318934,"['ephemera', 'arthur', 'spingarn', 'collection', 'literature', 'archival', 'collection', 'digital', 'collection', 'archival', 'material', 'related', 'african', 'american', 'literature', 'struggle', 'equality', 'civil', 'right', 'held', 'ucla']",0.8320000000000001,
701,56638,negro,Q42185813,"['american', 'problem', 'modern', 'democracy', 'creative', 'work']",0.8270000000000001,True
702,55317,negro,Q829895,"['harlem', 'renaissance', 'group', 'action', 'art', 'movement', 'cultural', 'movement', 'new', 'movement', 'african', 'american', 'cultural', 'movement', 'new', 'york', 'city']",0.8190000000000001,
703,57351,negro,Q7145376,"['patrice', 'evans', 'human', 'assimilated', 'american', 'journalist']",0.8140000000000001,True
704,56426,negro,Q98119441,"['delectable', 'literary', 'work', 'delectable', 'human', 'consumption', 'homoeroticism', 'within', 'slave', 'culture', 'book', 'vincent', 'woodard']",0.8140000000000001,
705,55167,negroes,Q86735,"['afro', 'german', 'ethnic', 'group', 'german', 'black', 'people', 'black', 'german', 'imperial', 'negro', 'racial', 'ethnic', 'group', 'germany', 'african', 'ancestry']",0.857,
706,55099,negroes,Q19096281,"['representative', 'american', 'negro']",0.8140000000000001,
707,55114,negroes,Q31501365,"['enquiry', 'concerning', 'intellectual', 'moral', 'faculty', 'literature', 'negro', 'version', 'edition', 'translation', 'enquiry', 'concerning', 'intellectual', 'moral', 'faculty', 'literature', 'negro', 'followed', 'account', 'life', 'work', 'fifteen', 'negro', 'mulatto', 'distinguished', 'science', 'literature', 'art']",0.7809999999999999,
708,55103,negroes,Q20502844,"['employment', 'negro', 'agriculture', 'painting', 'painting', 'earle', 'richardson']",0.773,
709,55067,negroes,Q105573914,"['society', 'relief', 'free', 'negro', 'unlawfully', 'held', 'bondage', 'society', 'quaker', 'organization', 'devoted', 'abolition', 'slavery', 'social', 'economic', 'improvement', 'black']",0.772,
710,55065,negroes,Q104939765,"['statement', 'supporting', 'american', 'negro', 'struggle', 'racial', 'discrimination', 'imperialism', 'public', 'statement', 'statement', 'calling', 'people', 'world', 'unite', 'oppose', 'racial', 'discrimination', 'imperialism', 'support', 'american', 'negro', 'struggle', 'racial', 'discrimination']",0.772,
711,55102,negroes,Q19884657,"['among', 'social', 'condition', 'existed', 'partly', 'cause', 'migration', 'injustice', 'done', 'negro', 'court', 'painting', 'painting', 'jacob', 'lawrence']",0.769,
712,55135,negroes,Q60746694,"['bad', 'air', 'smelled', 'african', 'american', 'negro', 'black', 'post', 'black', 'use', 'instead', 'change', 'print', 'print', 'carl', 'pope', 'american', 'tribune', 'showprint']",0.7609999999999999,
713,55101,negroes,Q19884625,"['housing', 'negro', 'difficult', 'problem', 'painting', 'painting', 'jacob', 'lawrence']",0.758,
714,55085,negroes,Q111842219,"['extension', 'work', 'among', 'negro', 'photograph', 'photograph', 'artist', 'unknown']",0.748,
715,54948,negros,Q39056887,"['mascogos', 'ethnic', 'community', 'black', 'seminole', 'afro', 'mexican', 'negro', 'mascagos', 'afrodescendent', 'group', 'coahuila', 'mexico']",0.82,
716,54417,negros,Q28777955,"['landscape', 'black', 'people', 'painting', 'paisagem', 'com', 'negro', 'atribuído', 'painting', 'eduard', 'hildebrandt']",0.812,
717,54543,negros,Q62027814,"['negro', 'oriental', 'state', 'university', 'historical', 'marker', 'national', 'historical', 'commission', 'philippine', 'historical', 'marker', 'nhcp', 'historical', 'marker', 'negro', 'oriental', 'state', 'university']",0.7809999999999999,
718,54498,negros,Q50413489,"['surrender', 'japanese', 'force', 'negro', 'oriental', 'historical', 'marker', 'national', 'historical', 'commission', 'philippine', 'historical', 'marker', 'nhcp', 'historical', 'marker', 'surrender', 'japan', 'negro', 'end', 'world', 'war', 'ii']",0.777,
719,54516,negros,Q56893358,"['capitol', 'negro', 'occidental', 'historical', 'marker', 'national', 'historical', 'commission', 'philippine', 'historical', 'marker', 'nhcp', 'historical', 'marker', 'negro', 'occidental', 'capitol']",0.777,
720,54514,negros,Q56810851,"['site', 'spanish', 'force', 'surrendered', 'negro', 'occidental', 'historical', 'marker', 'national', 'historical', 'commission', 'philippine', 'historical', 'marker', 'nhcp', 'historical', 'marker', 'site', 'spanish', 'force', 'surrendered', 'negro', 'occidental']",0.775,
721,54500,negros,Q50426496,"['pantaleon', 'villegas', 'historical', 'marker', 'nhcp', 'historical', 'marker', 'león', 'kilat', 'negro', 'oriental']",0.7659999999999999,
722,54966,negros,Q51448114,"['bird', 'negro', 'island', 'publication', 'natural', 'history', 'university', 'library', 'university', 'illinois', 'urbana', 'champaign', 'view', 'book']",0.765,
723,54970,negros,Q55578325,"['natural', 'watercourse', 'negro', 'occidental', 'philippine']",0.764,
724,54238,negros,Q111944273,"['negro', 'trench', 'geological', 'feature', 'philippine']",0.76,
725,52118,page,Q7124279,"['boy', 'role', 'young', 'male', 'attendant', 'wedding']",0.7659999999999999,
726,52087,page,Q67184216,"['wikimedia', 'list', 'person', 'gender', 'occupation', 'wikimedia', 'list', 'person', 'sex', 'occupation', 'wikimedia', 'project', 'listing', 'person', 'gender', 'occupation']",0.741,
727,52003,page,Q67187625,"['wikimedia', 'list', 'person', 'nationality', 'occupation', 'wikimedia', 'list', 'person', 'occupation', 'nationality', 'wikimedia', 'project', 'listing', 'person', 'nationality', 'occupation']",0.7340000000000001,
728,52008,page,Q1451816,"['ministry', 'ministry', 'affair', 'ministry', 'woman', 'ministry', 'gender', 'equality', 'ministry', 'woman', 'desambiguation']",0.731,
729,51898,page,Q44374960,"['former', 'imdb', 'character', 'wikibase', 'reason', 'deprecated', 'rank', 'ch', 'character', 'former', 'internet', 'movie', 'database', 'character', 'identifier', 'character', 'old', 'imdb', 'identifier', 'set', 'deprecate', 'rank']",0.7190000000000001,
730,51927,page,Q66666236,"['wikimedia', 'list', 'person', 'occupation', 'wikimedia', 'list', 'person', 'profession', 'list', 'person', 'occupation', 'list', 'person', 'profession', 'wikimedia', 'project', 'listing', 'person', 'occupation']",0.7070000000000001,
731,52069,page,Q42097313,"['object', 'památkový', 'katalog', 'given', 'úskp', 'identifier', 'wikibase', 'reason', 'deprecated', 'rank', 'úskp', 'identifier', 'assigned', 'corresponding', 'record', 'czech', 'monument', 'catalog']",0.705,
732,52011,page,Q17379835,"['wikimedia', 'outside', 'main', 'knowledge', 'tree', 'wikimedia', 'instance', 'class', 'describe', 'wikimedia', 'outside', 'world', 'concept', 'described']",0.7020000000000001,
733,52114,page,Q630790,"['front', 'title', 'first', 'also', 'important', 'multi', 'printed', 'work']",0.6970000000000001,
734,52002,page,Q61944114,"['one', 'language', 'name', 'another', 'language', 'wikidata', 'specific', 'criterion', 'wikidata', 'specific', 'criterion']",0.685,
735,50805,pages,Q59829003,"['one', 'language', 'disambiguation', 'page', 'name', 'page', 'another', 'language', 'one', 'language', 'page', 'ambiguity', 'name', 'page', 'another', 'language', 'wikidata', 'specific', 'criterion', 'related', 'disambiguation', 'page']",0.81,
736,51144,pages,Q103165303,"['yeats', 'inventing', 'verse', 'life', 'apprentice', 'mage', 'oxford', 'university', 'page', 'news', 'article']",0.794,
737,51777,pages,Q55643860,"['european', 'senior', 'master', 'list', 'sport', 'related', 'page', 'similar', 'name']",0.794,
738,51558,pages,Q63677482,"['saxon', 'thuringian', 'brabantian', 'count', 'noble', 'lady', 'honor', 'page', 'vassal', 'serf', 'operatic', 'character', 'fictional', 'human']",0.7909999999999999,
739,50931,pages,Q2287154,"['website', 'fact', 'checker', 'organization', 'snopes', 'urban', 'legend', 'reference', 'page', 'fact', 'checking', 'website']",0.79,
740,51311,pages,Q67519403,"['peking', 'domestic', 'service', 'chen', 'poem', 'condemning', 'indonesian', 'read', 'processed', 'ncna', 'daily', 'report', 'april', 'page', 'naid', 'item', 'collection', 'exhibition', 'item', 'national', 'archive', 'record', 'holding']",0.7859999999999999,
741,50613,pages,Q101420143,"['facebook', 'page', 'fb', 'page', 'page', 'facebook', 'dedicated', 'business', 'brand', 'organization', 'public', 'figure']",0.785,
742,51129,pages,Q6728626,"['madrid', 'master', 'list', 'sport', 'related', 'page', 'similar', 'name']",0.785,
743,51705,pages,Q59168588,"['soldier', 'civilian', 'later', 'roman', 'ramsey', 'page', 'harvard', 'university', 'press', 'academic', 'journal', 'article']",0.7829999999999999,
744,50812,pages,Q709369,"['man', 'standard', 'unix', 'utility', 'reading', 'manual', 'page']",0.7809999999999999,
745,134885,primitive,Q1942010,"['modern', 'subculture', 'people', 'developed', 'culturally', 'altered', 'post', 'colonial', 'nation', 'engage', 'body', 'modification', 'ritual', 'practice']",0.92,
746,135080,primitive,Q6453739,"['notion', 'concept', 'undefined', 'term', 'motivated', 'informally', 'usually', 'appeal', 'intuition', 'everyday', 'experience', 'introduced', 'axiomatically', 'eventually', 'generated', 'series', 'elementary', 'operation']",0.892,False
747,135388,primitive,Q42193895,"['origin', 'civilization', 'condition', 'man', 'creative', 'work']",0.868,False
748,134786,primitive,Q18344558,"['decorating', 'decoration', 'style', 'decorating', 'using', 'folk', 'art', 'style', 'characteristic', 'historic', 'early', 'americana', 'time', 'period']",0.861,
749,135119,primitive,Q77177747,"['outline', 'characteristic', 'welsh', 'utility', 'connection', 'ancient', 'language', 'developing', 'speech', 'mankind', 'written', 'work', 'book', 'work']",0.856,
750,135413,primitive,Q51462654,"['definition', 'art', 'publication', 'natural', 'history', 'field', 'museum', 'natural', 'history', 'library']",0.847,True
751,134701,primitive,Q111808928,"['topographical', 'feature', 'caused', 'experience', 'hero', 'demigod', 'deity', 'narrative', 'motif', 'motif', 'topographical', 'feature', 'caused', 'experience', 'hero', 'demigod', 'topographical', 'feature', 'caused', 'experience', 'hero', 'topographical', 'feature', 'caused', 'experience', 'demigod', 'topographical', 'feature', 'caused', 'experience', 'deity', 'narrative', 'motif', 'documented', 'motif', 'index', 'folk', 'literature']",0.8440000000000001,
752,134693,primitive,Q111442125,"['study', 'archaic', 'form', 'social', 'movement', 'century', 'written', 'work', 'rebel', 'social', 'bandit', 'rebel', 'book', 'eric', 'hobsbawm']",0.8390000000000001,
753,134688,primitive,Q108291623,"['ashanti', 'proverb', 'ethic', 'savage', 'people', 'translated', 'original', 'grammatical', 'anthropological', 'note', 'report', 'heritage']",0.838,
754,135118,primitive,Q76904144,"['outline', 'characteristic', 'welsh', 'utility', 'connection', 'ancient', 'language', 'developing', 'speech', 'mankind', 'version', 'edition', 'translation', 'published']",0.8270000000000001,
755,134657,primitives,Q443153,"['early', 'netherlandish', 'painting', 'art', 'movement', 'culture', 'style', 'northern', 'renaissance', 'flemish', 'primitive', 'work', 'artist', 'active', 'low', 'country', 'century', 'northern', 'renaissance']",0.8909999999999999,
756,134652,primitives,Q3403250,"['italian', 'primitive', 'art', 'movement', 'artistic', 'movement', 'painting', 'group', 'beginning', 'italian', 'renaissance']",0.875,
757,134627,primitives,Q112983131,"['primitive', 'business', 'primitive', 'nv', 'specialist', 'format', 'distributor', 'originating', 'flanders', 'formed', 'three', 'largest', 'independent', 'production', 'house', 'belgium']",0.847,
