,term,entity_id,text_1,text_2,text_3,text_4,text_5
950,métis,Q7856433,Turtle Mountain Band of Chippewa Indians,"['Turtle Mountain Chippewa', 'Turtle Mountain Ojibwe']",Native American tribe of Ojibwa and Métis peoples,['ethnic group'],[]
951,métis,Q13315,Michif,"['Mitchif language', 'Métchif language', 'French Cree language', 'Michif-Cree language', 'Métif language', 'Mechif language', 'Michif language', 'Metchif language', 'Metif language']",mixed language based on Cree and French spoken by the Métis people of North America,"['language', 'modern language']",['mixed language']
952,métis,Q104846812,Indigenous education in Canada,,"education for First Nations, Inuit, and Métis people in Canada",['education in country or region'],[]
953,métis,Q8340290,Category:Canadian people of Métis descent,,['Wikimedia category'],['Wikimedia category'],[]
954,métis,Q110068902,Metis,"['Metissen', 'Métis']",['mixed Congolese-Belgian ethnic group'],['ethnic group'],"['Belgians', 'Congolese', 'Rwandans', 'Burundians']"
955,native,Q96200400,land acknowledgement,"['indigenous land acknowledgment', 'native land acknowledgement', 'aboriginal land acknowledgement', 'territorial acknowledgement', 'land recognition', 'acknowledgement of country', 'acknowledgement of Traditional Custodians']","['statement, often connected to a building or work, that states which aboriginal peoples live or lived in the area the statement refers to']",[],"['acknowledgment', 'public statement']"
956,native,Q1839674,lands inhabited by indigenous peoples,"['tribal lands', 'native land']","['geographic territories occupied primarily by native or tribal peoples generally, whether formally recognized or not']",['type of administrative territorial entity'],"['political territorial entity', 'administrative territorial entity']"
958,native,Q1305793,Hopewell tradition,['Hopewell culture'],common aspects of Native American culture that flourished in northeastern and midwestern United States,['archaeological culture'],[]
959,native,Q109938005,colonization of the United States,"['American colonization', 'U.S. colonization', 'European colonization of the United States']","the process of genocide, ethnic cleansing, and population replacement of Native Americans by people of European descent  in the area now known as the United States",['colonisation'],['settler colonialism']
960,native,Q16910544,history of Native Americans in the United States,"['Native American history', 'American Indian history', 'Native Americans in the United States history']",['history of the indigenous peoples of the United States'],"['aspect of history', 'occurrence']",['history of Amerindian peoples']
963,native,Q2638531,population history of indigenous peoples of the Americas,"['Native American genocide', 'American genocide', 'demographic history of the indigenous peoples of the Americas']",['Native American population changes resulting from contact with Europeans after 1492'],"['genocide of indigenous peoples of the Americas', 'aspect of history']",[]
965,native,Q110426727,reconstructions of indigenous buildings in the United States,,"reconstructed Native American structures in the United States for artistic, cultural, or educational purposes",['reconstruction'],[]
966,native,Q51374013,Insects affecting important native shrubs of the Northwestern United States,,"['Ogden, Utah :Intermountain Forest & Range Experiment Station,1975. | U.S. Department of Agriculture, National Agricultural Library View Book']",['publication'],[]
967,native,Q109607777,pyramids in the Americas,"['Amerindian pyramids', 'American pyramids', 'Native American pyramids', 'indigenous American pyramids']",['pyramids designed and built by indigenous peoples in the Americas'],['aspect in a geographic region'],['Amerindian architecture']
968,native,Q51489550,History of the Chinese northern yam : a native of the northern limits of the temperate zone,,"['Flushing, N.Y. :Wm. R. Prince & Co.,1869. | U.S. Department of Agriculture, National Agricultural Library']",['publication'],[]
969,natives,Q392316,First Nations,"['Indians', 'Natives']",['term used for some Indigenous peoples in Canada'],[],"['Indigenous people in Canada', 'indigenous peoples of the Americas']"
970,natives,Q5755662,Casa regional,,"institutions, centers and athenaeums that integrate the natives of a region or country in a city located in a geographical space different from the one of origin of those.",[],['cultural organization']
971,natives,Q103980783,"Tracking the historical roots of post-apartheid citizenship problems : the Native Club, restless natives, panicking settlers and the politics of nativism in South Africa",,['ASCL working paper'],"['version, edition, or translation']",[]
972,natives,Q64322920,"Name and Subject Indexes to General Correspondence Concerning Claims, Leases, Rent, Construction of Roads, Medicine for Natives, and Employment of Interpreters (NAID 4735755)",,"[""a series in the National Archives and Records Administration's holdings""]",['collection'],[]
973,natives,Q61694941,Part of the New Plymouth settlement in the district of Taranake showing the range of houses recently built by the natives in anticipation of the arrival of emigrants.,,['engraving by J. C. Armytage attributed to being based on a drawing by Charles Heaphy'],['engraving'],[]
974,natives,Q116479757,Catalans,"['Catalonians', 'Catalonia residents', 'Catalonia, Spain, residents']","natives of or residents of Catalonia, Spain, regardless of ethnicity or nationality",['human population'],"['Spaniards', 'inhabitant']"
975,natives,Q64322954,"Registers of General Correspondence Concerning Claims, Leases, Rent, Construction of Roads, Medicine for Natives, and Employment of Interpreters (NAID 4735761)",,"[""a series in the National Archives and Records Administration's holdings""]",['collection'],[]
976,natives,Q106595016,American Indian law,"['Native American law', 'Indian law']","legal field relating to Native Americans, Alaska Natives and other peoples indigenous to North America","['academic discipline', 'academic major', 'specialty', 'field of study', 'field of work']","['jurisprudence', 'law']"
977,natives,Q14802378,Pukara,,fortifications made by the natives of the central Andean cultures,[],['fortification']
978,natives,Q67676549,BATTLE FOR BUNA ; ACTIVITIES OF SOLDIERS IN ICELAND ; MEDICAL AID FOR NATIVES IN SOUTH PACIFIC ; REGIMENTAL REVIEW (NAID 13847),,"[""item in the National Archives and Records Administration's holdings""]",['item of collection or exhibition'],[]
979,negro,Q115826990,transformation: white person to black,"['D31.', 'D31. Transformation: white person to negro', 'transformation: white person to negro']","[""narrative motif documented in Thompson's Motif-Index of Folk-Literature""]","['narrative motif', 'motif']",[]
981,negro,Q111814212,why the Black person works,"['A1671.1.', 'A1671.1. Why the negro works.', 'Why the negro works']","[""narrative motif documented in Thompson's Motif-Index of Folk-Literature""]","['narrative motif', 'motif']",[]
983,negro,Q98119441,The Delectable Negro,['The Delectable Negro: Human Consumption and Homoeroticism within U.S. Slave Culture'],['2014 book by Vincent Woodard'],['literary work'],[]
985,negro,Q111812959,creator with appearance of Black person,"['A19.2.', 'A19.2. Creator with appearance of Negro.', 'Creator with appearance of Negro']","[""narrative motif documented in Thompson's Motif-Index of Folk-Literature""]","['narrative motif', 'motif']",[]
987,negro,Q110591878,Who's Who in Colored America,"[""Who's Who in Colored America: A Biographical Dictionary of Notable Living Persons of Negro Descent in America""]",['biographical reference series'],['biographical dictionary'],[]
988,negro,Q42194475,Portraits of Outstanding American Citizens of Negro Origin,['Portraits of Outstanding Americans of Negro Origin'],['Exhibition of paintings by Laura Wheeler Waring and Betsy Graves Reyneau'],"['creative work', 'travelling exhibition']",[]
990,negro,Q111047765,American Negro Historical Society,['ANHS'],['society focused on collecting historical materials related to African-American history'],"['learned society', 'organization']",[]
991,negro,Q23022954,Black Metropolis: A Study of Negro Life in a Northern City,['Black Metropolis'],['anthropological and sociological study of the African-American urban experience in the first half of the 20th century'],['literary work'],[]
992,negro,Q19884575,In many of the communities the Negro press was read continually because of its attitude and its encouragement of the movement,,['painting by Jacob Lawrence'],['painting'],[]
993,negro,Q3691280,Peter the Great's Negro,"['The Moor of Peter the Great', 'The Negro of Peter the Great']","['unfinished historical novel by Aleksandr Pushkin, based on the life of his maternal great-grandfather, Abram Petrovich Gannibal, a black African brought to Russia during the reign of Peter the Great']","['literary work', 'abandoned project']",[]
995,negroes,Q111814144,black people made from left-over scraps at creation,"['A1614.5.', 'A1614.5. Negroes made from left-over scraps at creation.', 'Negroes made from left-over scraps at creation']","[""narrative motif documented in Thompson's Motif-Index of Folk-Literature""]","['narrative motif', 'motif']",[]
997,negroes,Q111814132,black people as curse on Ham for laughing at Noah's nakedness,"[""A1614.1. Negroes as curse on Ham for laughing at Noah's nakedness."", 'A1614.1.', ""Negroes as curse on Ham for laughing at Noah's nakedness""]","[""narrative motif documented in Thompson's Motif-Index of Folk-Literature""]","['narrative motif', 'motif']",[]
999,negroes,Q31501365,"An Enquiry Concerning the Intellectual and Moral Faculties, and Literature of Negroes (1810)","['An Enquiry Concerning the Intellectual and Moral Faculties, and Literature of Negroes']","['Followed with an Account of the Life and Works of Fifteen Negroes & Mulattoes, Distinguished in Science, Literature and the Arts']","['version, edition, or translation']",[]
1002,negroes,Q86735,Afro-Germans,"['Black Germans', 'Imperial Negroes']",['racial or ethnic group in Germany with African ancestry'],['ethnic group'],"['Germans', 'Black people']"
1003,negroes,Q19884657,Among the social conditions that existed which was partly the cause of the migration was the injustice done to the Negroes in the courts,,['painting by Jacob Lawrence'],['painting'],[]
1004,negroes,Q52958533,"Narrative of a five years' expedition, against the revolted negroes of Surinam, in Guiana, on the wild coast of South America from the year 1772, to 1777",,"['elucidating the history of that country, and describing its productions ... with an account of the Indians of Guiana, & negroes of Guinea']",['written work'],[]
1006,negroes,Q105573914,Society for the Relief of Free Negroes Unlawfully Held in Bondage,,['A Quaker organization devoted to the abolition of slavery and social and economic improvement of Black Americans.'],['society'],[]
1007,negroes,Q104939765,Statement Supporting the American Negroes In Their Just Struggle Against Racial Discrimination by U.S. Imperialism,['Statement calling on the people of the world to unite to oppose racial discrimination by U.S. imperialism and support the American Negroes in their struggle against racial discrimination'],,['public statement'],[]
1009,negroes,Q66547423,"Narrative, of a five years' expedition, against the revolted Negroes of Surinam, in Guiana, on the wild coast of South America, from the year 1772, to 1777, (1796)","[""Narrative, of a five years' expedition, against the revolted Negroes of Surinam"", 'Narrative of an expedition to Surinam']","['elucidating the history of that country, and describing its productions, viz. quadrupedes, birds, fishes, reptiles, trees, shrubs, fruits, & roots : with an account of the Indians of Guiana, & Negroes of Guinea, first edition 1796']","['version, edition, or translation']",[]
1012,negroes,Q107433655,'Public order is even more important than the rights of Negroes',,"[""master's thesis of Michael Worth Ervin""]","[""master's thesis"", 'written work']",[]
1013,negros,Q18698961,Category:Culture of Negros Oriental,,['Wikimedia category'],['Wikimedia category'],[]
1014,negros,Q25193067,Category:People from Negros Oriental by occupation,,['Wikimedia category'],['Wikimedia category'],[]
1015,negros,Q18698962,Category:Culture of Negros Occidental,,['Wikimedia category'],['Wikimedia category'],[]
1016,negros,Q50426496,Pantaleon Villegas “Leon Kilat” historical marker,,NHCP historical marker for León Kilat in Negros Oriental,['National Historical Commission of the Philippines historical marker'],[]
1017,negros,Q113662553,Rede de Historiadoras Negras e Historiadores Negros,['Black Historians Network'],,"['group of humans', 'research network']",[]
1018,negros,Q31556148,Tiling,,human settlement in Negros Occidental,['human settlement'],[]
1019,negros,Q17422588,Category:History of Negros Oriental,,['Wikimedia category'],['Wikimedia category'],[]
1020,negros,Q28777955,Landscape with Black People,['Paisagem com negros (atribuído)'],['painting by Eduard Hildebrandt'],['painting'],[]
1021,negros,Q51448114,Birds of Negros Island,,"['[Chicago]Chicago Natural History Museum,1951. | University Library, University of Illinois Urbana Champaign View Book']",['publication'],[]
1022,negros,Q31544795,Tambalan,,human settlement in Negros Oriental,['human settlement'],[]
1023,oriental,Q307043,Eastern philosophy,"['Eastern Philosophy', 'Eastern philosophies', 'East Asian philosophy', 'Asian philosophy', 'Oriental religion', 'Eastern spiritualities', 'Oriental philosophy', 'Asian Philosophy', 'Eastern thought']",['set of philosophies originating in Asia'],['branch of philosophy'],['philosophy']
1025,oriental,Q105374668,Eastern Zone of El Salvador,"['Eastern Region of El Salvador', 'East of El Salvador', 'Oriental Zone of El Salvador', 'Oriental Region of El Salvador', 'Orient of El Salvador', 'Eastern El Salvador', 'Oriental El Salvador']",['geographic region of El Salvador'],['geographic region'],[]
1028,oriental,Q7102362,Oriental Philatelic Association of London,,['Philatelic society specializing in stamps of the Near East and Eastern Mediterranean'],['philatelic organization'],[]
1029,oriental,Q55074680,Oriental Orthodoxy in North America,,['representing communities and institutions of Oriental Orthodox Christianity in North America'],['Christianity of an area'],"['Christianity in North America', 'Eastern Christianity']"
