,term,entity_id,text_1,text_2,text_3,text_4,text_5
960,moor,Q60685724,Goldenstedter Moor,,"['protected area in the European Union defined by the habitats directive in Niedersachsen, Germany']","['site of community importance', 'proposed site of community importance']",[]
961,moors,Q169260,Moors,"['Moriscos', 'Moriscoes']","['Medieval Muslim inhabitants of the Maghreb, Iberian Peninsula, Sicily and Malta']",['ethnic group'],[]
962,moors,Q102276979,"An Exhausted Landscape: Medieval Use of Moors, Mires and Commons in the Eastern Netherlands",,['chapter published in 2009'],['academic chapter'],[]
963,moors,Q98596477,Moorish style,,art style based on the architecture and decorative arts of the Muslim inhabitants (the Moors) of north-west Africa and (between 8th and 15th centuries) of southern Spain,['art style'],[]
964,moors,Q110854379,"To Tread the Paths, and Traverse the Moors: Investigating Slavery in Early Medieval Western Britain",,,['academic chapter'],[]
965,moors,Q7070677,Nuwaubian Nation,"['Nuwaubian movement', 'United Nuwaubian Nation of Moors', 'Ansaru Allah Community', 'Holy Tabernacle Ministries', 'Yamassee Native American Moors of the Creek Nation', 'Nuwaubian Nation of Moors']",['US religious group founded by Dwight York'],"['religious organization', 'hate group']",[]
968,moors,Q7977997,Weald Moors,,['human settlement in United Kingdom'],['human settlement'],[]
969,moors,Q110188678,Ried (Vorarlberg),,is a natural and cultural landscape that finds itself throughout Vorarlberg and often includes landing with moors,['geographical feature'],[]
970,moors,Q2636673,aljama,"['alhama', 'alfama']",city exclusively occupied by Moors or Jews or neighborhood of the Christian city occupied by these ethnic groups in the Middle Ages,['human settlement'],['ethnic enclave']
971,moors,Q112952916,"Pet Ownership As a Component of Psychosocial Resilience to Disaster: An Exploratory Study in West Moors, Dorset, United Kingdom",,"[""2020 master's thesis by Sahrah Gwendoline Mai at Auckland University of Technology""]","[""master's thesis""]",[]
972,moors,Q23660880,Moors and Christians in Abanilla,,,['Festival of Regional Tourist Interest in Region of Murcia'],[]
973,mulatto,Q191923,mulatto,"['mulattress', 'mulato', 'mulatta', 'mulata']",['racial classification'],['historical race concept'],['human']
974,mulatto,Q5193390,Cultural mulatto,,"['a highly educated black person, according to Trey Ellis']",[],[]
975,mulatto,Q115997244,"Dismantling the tragic mulatto/a: interrogating racial authenticity, genre, and black motherhood in African American women's fiction",,['2019 doctoral thesis by Gyasi Byng Francisco at the University of Rochester'],['Doctor of Philosophy thesis'],[]
976,mulatto,Q7832650,tragic mulatto,,['stereotypical fictional character in 19th and 20th century American literature'],['stock character'],[]
977,mulatto,Q64277831,"Register of Black Communicants Showing Status as Black, Mulatto, Free, Unfree, and Name of Owner in Cases of the Unfree (NAID 40429323)",,"[""series in the National Archives and Records Administration's holdings""]",['collection'],[]
978,mulatto,Q15259470,Category:Haitian people of Mulatto descent,,['Wikimedia category'],['Wikimedia category'],[]
979,mulatto,Q97495711,The Mulatto Solitude,,"[""pedagogical comic about Solitude's 1802 uprising against slavery by UNESCO""]","['comics', 'version, edition, or translation']",[]
980,mulatto,Q97487645,The Mulatto Solitude,"['Mulatto Solitude', 'Solitude']","[""French edition of the pedagogical comic about Solitude's 1802 uprising against slavery by UNESCO""]","['comics', 'version, edition, or translation']",[]
982,mulatto,Q115534652,Ohio Black Codes,"['Ohio Black Codes (1804)', '1804 Ohio Black Codes']","Section 1. Be it enacted by the General Assembly of the State of Ohio , That from and after the first day of June next. no black or mulatto person shall be permitted to settle or reside in this state, unless he or she shall …",['statute'],[]
983,mulatto,Q18156653,Mulatto Mountain,,['mountain in United States of America'],['mountain'],[]
984,mulattoes,Q31501365,"An Enquiry Concerning the Intellectual and Moral Faculties, and Literature of Negroes (1810)","['An Enquiry Concerning the Intellectual and Moral Faculties, and Literature of Negroes']","Followed with an Account of the Life and Works of Fifteen Negroes & Mulattoes, Distinguished in Science, Literature and the Arts","['version, edition, or translation']",[]
985,mulattoes,Q116193026,"Ordinances of the Duke of Penthièvre, Admiral of France, of March 31 & April 5, 1762",,concerning the migration of Negroes & Mulattoes to metropolitan France,"['version, edition, or translation', 'ordinance']",[]
986,mulattoes,Q55787194,Church of Our Lady of Protection of the Mulattoes,,"['church building in São Cristóvão, Brazil']",['church building'],[]
987,mulattos,Q16201620,Mulattos in Haiti,,,[],['ethnic minority']
988,métis,Q4763645,Anglo-Métis,"['Anglo-Metis', 'Countryborn', 'Black Scots', 'Native English']",['19th century community of the Métis people of Canada'],['ethnic group'],['Métis']
990,métis,Q262457,Métis,"['Metis', 'Michif', 'Bois Brûlés', 'Bois Brûlé']",['mixed indigenous ethnic group of Canada and the US'],['ethnic group'],"['Indigenous people in Canada', 'indigenous people']"
991,métis,Q6950152,Métis in the United States,['Metis people'],['indigenous Americans of mixed ancestry'],['ethnic group'],['Métis']
992,métis,Q6950150,Métis in Alberta,['Metis in Alberta'],['Alberta’s descendants of mixed Indigenous peoples and European families'],['aspect in a geographic region'],[]
993,métis,Q8247324,Category:American people of Métis descent,,['Wikimedia category'],['Wikimedia category'],[]
994,métis,Q7856433,Turtle Mountain Band of Chippewa Indians,"['Turtle Mountain Chippewa', 'Turtle Mountain Ojibwe']",Native American tribe of Ojibwa and Métis peoples,['ethnic group'],[]
995,métis,Q13315,Michif,"['Mitchif language', 'Métchif language', 'French Cree language', 'Michif-Cree language', 'Métif language', 'Mechif language', 'Michif language', 'Metchif language', 'Metif language']",mixed language based on Cree and French spoken by the Métis people of North America,"['language', 'modern language']",['mixed language']
996,métis,Q104846812,Indigenous education in Canada,,"education for First Nations, Inuit, and Métis people in Canada",['education in country or region'],[]
997,métis,Q8340290,Category:Canadian people of Métis descent,,['Wikimedia category'],['Wikimedia category'],[]
998,métis,Q110068902,Metis,"['Metissen', 'Métis']",['mixed Congolese-Belgian ethnic group'],['ethnic group'],"['Belgians', 'Congolese', 'Rwandans', 'Burundians']"
999,native,Q96200400,land acknowledgement,"['indigenous land acknowledgment', 'native land acknowledgement', 'aboriginal land acknowledgement', 'territorial acknowledgement', 'land recognition', 'acknowledgement of country', 'acknowledgement of Traditional Custodians']","['statement, often connected to a building or work, that states which aboriginal peoples live or lived in the area the statement refers to']",[],"['acknowledgment', 'public statement']"
1000,native,Q1839674,lands inhabited by indigenous peoples,"['tribal lands', 'native land']","['geographic territories occupied primarily by native or tribal peoples generally, whether formally recognized or not']",['type of administrative territorial entity'],"['political territorial entity', 'administrative territorial entity']"
1002,native,Q1305793,Hopewell tradition,['Hopewell culture'],common aspects of Native American culture that flourished in northeastern and midwestern United States,['archaeological culture'],[]
1003,native,Q109938005,colonization of the United States,"['American colonization', 'U.S. colonization', 'European colonization of the United States']","the process of genocide, ethnic cleansing, and population replacement of Native Americans by people of European descent  in the area now known as the United States",['colonisation'],['settler colonialism']
1004,native,Q16910544,history of Native Americans in the United States,"['Native American history', 'American Indian history', 'Native Americans in the United States history']",['history of the indigenous peoples of the United States'],"['aspect of history', 'occurrence']",['history of Amerindian peoples']
1007,native,Q2638531,population history of indigenous peoples of the Americas,"['Native American genocide', 'American genocide', 'demographic history of the indigenous peoples of the Americas']",['Native American population changes resulting from contact with Europeans after 1492'],"['genocide of indigenous peoples of the Americas', 'aspect of history']",[]
1009,native,Q110426727,reconstructions of indigenous buildings in the United States,,"reconstructed Native American structures in the United States for artistic, cultural, or educational purposes",['reconstruction'],[]
1010,native,Q51374013,Insects affecting important native shrubs of the Northwestern United States,,"['Ogden, Utah :Intermountain Forest & Range Experiment Station,1975. | U.S. Department of Agriculture, National Agricultural Library View Book']",['publication'],[]
1011,native,Q109607777,pyramids in the Americas,"['Amerindian pyramids', 'American pyramids', 'Native American pyramids', 'indigenous American pyramids']",['pyramids designed and built by indigenous peoples in the Americas'],['aspect in a geographic region'],['Amerindian architecture']
1012,native,Q51489550,History of the Chinese northern yam : a native of the northern limits of the temperate zone,,"['Flushing, N.Y. :Wm. R. Prince & Co.,1869. | U.S. Department of Agriculture, National Agricultural Library']",['publication'],[]
1013,natives,Q392316,First Nations,"['Indians', 'Natives']",['term used for some Indigenous peoples in Canada'],[],"['Indigenous people in Canada', 'indigenous peoples of the Americas']"
1014,natives,Q5755662,Casa regional,,"institutions, centers and athenaeums that integrate the natives of a region or country in a city located in a geographical space different from the one of origin of those.",[],['cultural organization']
1015,natives,Q103980783,"Tracking the historical roots of post-apartheid citizenship problems : the Native Club, restless natives, panicking settlers and the politics of nativism in South Africa",,['ASCL working paper'],"['version, edition, or translation']",[]
1016,natives,Q64322920,"Name and Subject Indexes to General Correspondence Concerning Claims, Leases, Rent, Construction of Roads, Medicine for Natives, and Employment of Interpreters (NAID 4735755)",,"[""a series in the National Archives and Records Administration's holdings""]",['collection'],[]
1017,natives,Q61694941,Part of the New Plymouth settlement in the district of Taranake showing the range of houses recently built by the natives in anticipation of the arrival of emigrants.,,['engraving by J. C. Armytage attributed to being based on a drawing by Charles Heaphy'],['engraving'],[]
1018,natives,Q116479757,Catalans,"['Catalonians', 'Catalonia residents', 'Catalonia, Spain, residents']","natives of or residents of Catalonia, Spain, regardless of ethnicity or nationality",['human population'],"['Spaniards', 'inhabitant']"
1019,natives,Q64322954,"Registers of General Correspondence Concerning Claims, Leases, Rent, Construction of Roads, Medicine for Natives, and Employment of Interpreters (NAID 4735761)",,"[""a series in the National Archives and Records Administration's holdings""]",['collection'],[]
1020,natives,Q106595016,American Indian law,"['Native American law', 'Indian law']","legal field relating to Native Americans, Alaska Natives and other peoples indigenous to North America","['academic discipline', 'academic major', 'specialty', 'field of study', 'field of work']","['jurisprudence', 'law']"
1021,natives,Q14802378,Pukara,,fortifications made by the natives of the central Andean cultures,[],['fortification']
1022,natives,Q67676549,BATTLE FOR BUNA ; ACTIVITIES OF SOLDIERS IN ICELAND ; MEDICAL AID FOR NATIVES IN SOUTH PACIFIC ; REGIMENTAL REVIEW (NAID 13847),,"[""item in the National Archives and Records Administration's holdings""]",['item of collection or exhibition'],[]
1023,negro,Q115826990,transformation: white person to black,"['D31.', 'D31. Transformation: white person to negro', 'transformation: white person to negro']","[""narrative motif documented in Thompson's Motif-Index of Folk-Literature""]","['narrative motif', 'motif']",[]
1025,negro,Q111814212,why the Black person works,"['A1671.1.', 'A1671.1. Why the negro works.', 'Why the negro works']","[""narrative motif documented in Thompson's Motif-Index of Folk-Literature""]","['narrative motif', 'motif']",[]
1027,negro,Q98119441,The Delectable Negro,['The Delectable Negro: Human Consumption and Homoeroticism within U.S. Slave Culture'],['2014 book by Vincent Woodard'],['literary work'],[]
1029,negro,Q111812959,creator with appearance of Black person,"['A19.2.', 'A19.2. Creator with appearance of Negro.', 'Creator with appearance of Negro']","[""narrative motif documented in Thompson's Motif-Index of Folk-Literature""]","['narrative motif', 'motif']",[]
1031,negro,Q110591878,Who's Who in Colored America,"[""Who's Who in Colored America: A Biographical Dictionary of Notable Living Persons of Negro Descent in America""]",['biographical reference series'],['biographical dictionary'],[]
1032,negro,Q42194475,Portraits of Outstanding American Citizens of Negro Origin,['Portraits of Outstanding Americans of Negro Origin'],['Exhibition of paintings by Laura Wheeler Waring and Betsy Graves Reyneau'],"['creative work', 'travelling exhibition']",[]
1034,negro,Q111047765,American Negro Historical Society,['ANHS'],['society focused on collecting historical materials related to African-American history'],"['learned society', 'organization']",[]
